label,text,split
0,needs more impressionistic cinematography and exhilarating point of view shots and fewer slow motion 'grandeur' shots and quick cut edits that often detract from the athleticism,8
0,"in the end , there is n't much to it",9
0,the film is ultimately about as inspiring as a hallmark card,1
0,"anyone not into high tech splatterfests is advised to take the warning literally , and log on to something more user friendly",8
0,disreputable doings and exquisite trappings are dampened by a lackluster script and substandard performances,9
0,you could easily mistake it for a sketchy work in progress that was inexplicably rushed to the megaplexes before its time,3
0,"directors harry gantz and joe gantz have chosen a fascinating subject matter , but the couples exposing themselves are n't all that interesting",2
0,"for those for whom the name woody allen was once a guarantee of something fresh , sometimes funny , and usually genuinely worthwhile , hollywood ending is a depressing experience",5
0,fluffy neo noir hiding behind cutesy film references,2
0,imagine susan sontag falling in love with howard stern,4
0,"like being trapped inside a huge video game , where exciting , inane images keep popping past your head and the same illogical things keep happening over and over again",1
0,should have been worth cheering as a breakthrough but is devoid of wit and humor,9
0,"the best thing about the movie is its personable , amusing cast",0
0,these guys seem great to knock back a beer with but they 're simply not funny performers,5
0,everything was as superficial as the forced new jersey lowbrow accent uma had,8
0,"o timo esforo do diretor acaba sendo frustrado pelo roteiro , que , depois de levar um bom tempo para colocar a trama em andamento , perde se de vez a partir do instante em que os estranhos acontecimentos so explicados",5
0,director david fincher and writer david koepp ca n't sustain it,3
0,"finally coming down off of miramax 's deep shelves after a couple of aborted attempts , waking up in reno makes a strong case for letting sleeping dogs lie",2
0,a movie that feels like the pilot episode of a new teen targeted action tv series,9
0,one of the most highly praised disappointments i 've had the misfortune to watch in quite some time,3
0,"the animation and backdrops are lush and inventive , yet return to neverland never manages to take us to that elusive , lovely place where we suspend our disbelief",5
0,"director shekhar kapur and screenwriters michael schiffer and hossein amini have tried hard to modernize and reconceptualize things , but the barriers finally prove to be too great",4
0,"strong filmmaking requires a clear sense of purpose , and in that oh so important category , the four feathers comes up short",2
0,the thought of watching this film with an audience full of teenagers fixating on its body humour and reinforcement of stereotypes \( of which they 'll get plenty \) fills me with revulsion,8
0,"devolves into the derivative , leaning on badly rendered cgi effects",9
0,anyone who gets chills from movies with giant plot holes will find plenty to shake and shiver about in 'the ring ',8
0,"the script is a disaster , with cloying messages and irksome characters",8
0,"both overstuffed and undernourished the film ca n't be called a solid success , although there 's plenty of evidence here to indicate clooney might have better luck next time",4
0,"plods along , minus the twisted humor and eye popping visuals that have made miike a cult hero",4
0,hollywood has taken quite a nosedive from alfred hitchcock 's imaginative flight to shyamalan 's self important summer fluff,7
0,the film 's maudlin focus on the young woman 's infirmity and her naive dreams play like the worst kind of hollywood heart string plucking,1
0,a pretentious mess,5
0,predictably soulless techno tripe,8
0,i firmly believe that a good video game movie is going to show up soon i also believe that resident evil is not it,7
0,"it has the air of a surprisingly juvenile lark , a pop influenced prank whose charms are immediately apparent and wear thin with repetition",0
0,the plot meanders from gripping to plodding and back,1
0,"this is cruel , misanthropic stuff with only weak claims to surrealism and black comedy",3
0,no amount of nostalgia for carvey 's glory days can disguise the fact that the new film is a lame kiddie flick and that carvey 's considerable talents are wasted in it,3
0,best described as i know what you did last winter,0
0,"taylor takes us on a ride that 's consistently surprising , easy to watch but , oh , so dumb",2
0,it 's difficult for a longtime admirer of his work to not be swept up in invincible and overlook its drawbacks,1
0,lazily directed by charles stone iii from a leaden script by matthew cirulnick and novelist thulani davis,2
0,"though jones and snipes are enthralling , the movie bogs down in rhetoric and clich",4
0,"the most remarkable \( and frustrating \) thing about world traveler , which opens today in manhattan , is that its protagonist , after being an object of intense scrutiny for 104 minutes , remains a complete blank",8
0,an artsploitation movie with too much exploitation and too little art,1
0,the pacing is often way off and there are too many bona fide groaners among too few laughs,3
0,"with lines that feel like long soliloquies even as they are being framed in conversation max is static , stilted",0
0,"barely manages for but a few seconds over its seemingly eternal running time to pique your interest , your imagination , your empathy or anything , really , save your disgust and your indifference",7
0,"writer director burr steers emphasizes the q in quirky , with mixed results",0
0,"one senses in world traveler and in his earlier film that freundlich bears a grievous but obscure complaint against fathers , and circles it obsessively , without making contact",7
0,"in between the icy stunts , the actors spout hilarious dialogue about following your dream and 'just letting the mountain tell you what to do '",4
0,the obligatory break ups and hook ups do n't seem to have much emotional impact on the characters,1
0,"make no mistake , ivans xtc is a mess",8
0,"hypnotically dull , relentlessly downbeat , laughably predictable wail pitched to the cadence of a depressed fifteen year old 's suicidal poetry",4
0,the concept is a hoot the trailer is a riot the movie is a dud,3
0,"because the intelligence level of the characters must be low , very low , very very low , for the masquerade to work , the movie contains no wit , only labored gags",3
0,it 's hard to imagine another director ever making his wife look so bad in a major movie,3
0,some stunning visuals and some staggeringly boring cinema,3
0,these characters become wearisome,1
0,"a hit and miss affair , consistently amusing but not as outrageous or funny as cho may have intended or as imaginative as one might have hoped",7
0,this may be the first cartoon ever to look as if it were being shown on the projection television screen of a sports bar,8
0,kim ki deok seems to have in mind an \( emotionally at least \) adolescent audience demanding regular shocks and bouts of barely defensible sexual violence to keep it interested,2
0,"a sterling film a cross between boys do n't cry , deliverance , and ode to billy joe lies somewhere in the story of matthew shepard , but that film is yet to be made",0
0,"after sitting through this sloppy , made for movie comedy special , it makes me wonder if lawrence hates criticism so much that he refuses to evaluate his own work",7
0,contrived pastiche of caper clichs,4
0,"many shallower movies these days seem too long , but this one is egregiously short",4
0,"just a kiss wants desperately to come off as a fanciful film about the typical problems of average people but it is set in a world that is very , very far from the one most of us inhabit",9
0,the most ill conceived animated comedy since the 1991 dog rover dangerfield,2
0,"like shave ice without the topping , this cinematic snow cone is as innocuous as it is flavorless",3
0,"despite its sincere acting , signs is just another unoriginal run of the mill sci fi film with a flimsy ending and lots of hype",0
0,"yet another movie which presumes that high school social groups are at war , let alone conscious of each other 's existence",9
0,"loud , chaotic and largely unfunny",4
0,"i ca n't remember the last time i saw an audience laugh so much during a movie , but there 's only one problemit 's supposed to be a drama",1
0,qualities that were once amusing are becoming irritating,8
0,"well , jason 's gone to manhattan and hell , i guess a space station in the year 2455 can be crossed off the list of ideas for the inevitable future sequels \( hey , do n't shoot the messenger \)",8
0,"there is no psychology here , and no real narrative logic just a series of carefully choreographed atrocities , which become strangely impersonal and abstract",1
0,"bread , my sweet has so many flaws it would be easy for critics to shred it it may even fall into the category of films you love to hate i admit it , i hate to like it",1
0,"frida is certainly no disaster , but neither is it the kahlo movie frida fans have been looking for",2
0,leaks treacle from every pore,3
0,"the characters are so generic and the plot so bland that even as rogue cia assassins working for chris cooper 's agency boss close in on the resourceful amnesiac , we do n't feel much for damon bourne or his predicament",3
0,kapur weighs down the tale with bogus profundities,7
0,"while we want macdowell 's character to retrieve her husband , we have to ask whether her personal odyssey trumps the carnage that claims so many lives around her",3
0,blue crush is as predictable as the tides the movie feels stitched together from stock situations and characters from other movies,4
0,"if you enjoy being rewarded by a script that assumes you are n't very bright , then blood work is for you",5
0,"trouble every day is a success in some sense , but it 's hard to like a film so cold and dead",8
0,the film 's stagecrafts are intimate and therefore bolder than the otherwise calculated artifice that defines and overwhelms the film 's production design,2
0,a well intentioned effort that 's still too burdened by the actor 's offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility,0
0,a plodding look at the french revolution through the eyes of aristocrats,2
0,"tom shadyac has learned a bit more craft since directing adams , but he still lingers over every point until the slowest viewer grasps it",1
0,"unspools like a highbrow , low key , 102 minute infomercial , blending entrepreneurial zeal with the testimony of satisfied customers",3
0,"a fast paced , glitzy but extremely silly piece",7
0,"any reasonably creative eighth grader could have written a more credible script , though with the same number of continuity errors",0
0,"while the humor aspects of 'jason x' were far more entertaining than i had expected , everything else about the film tanks",2
0,your taste for jonah a veggie tales movie may well depend on your threshold for pop manifestations of the holy spirit,5
0,"while certain cues , like the happy music , suggest that this movie is supposed to warm our hearts , jeong hyang lee 's film is just as likely to blacken that organ with cold vengefulness",4
0,"the script , the gags , the characters are all direct to video stuff , and that 's where this film should have remained",4
0,a thriller without thrills and a mystery devoid of urgent questions,3
0,a collage of clichs and a dim echo of allusions to other films,0
0,the film is hampered by its predictable plot and paper thin supporting characters,2
0,arty gay film,9
0,"jonah is only so so the addition of a biblical message will either improve the film for you , or it will lessen it",1
0,an excruciating demonstration of the unsalvageability of a movie saddled with an amateurish screenplay,7
0,"how many more times will indie filmmakers subject us to boring , self important stories of how horrible we are to ourselves and each other \?",3
0,"there are some laughs in this movie , but williams' anarchy gets tiresome , the satire is weak",9
0,as steamy as last week 's pork dumplings,1
0,incoherence reigns,2
0,the somber pacing and lack of dramatic fireworks make green dragon seem more like medicine than entertainment,3
0,the filmmakers needed more emphasis on the storytelling and less on the glamorous machine that thrusts the audience into a future they wo n't much care about,1
0,"another wholly unnecessary addition to the growing , moldering pile of , well , extreme stunt pictures",1
0,this strenuously unfunny showtime deserves the hook,1
0,"the whole thing 's fairly lame , making it par for the course for disney sequels",4
0,its solemn pretension prevents us from sharing the awe in which it holds itself,2
0,"the good and different idea of middle aged romance is not handled well and , except for the fine star performances , there is little else to recommend never again",1
0,"if disney 's cinderella proved that 'a dream is a wish your heart makes , ' then cinderella ii proves that a nightmare is a wish a studio 's wallet makes",9
0,"features nonsensical and laughable plotting , wooden performances , ineptly directed action sequences and some of the worst dialogue in recent memory",7
0,"with rare birds , as with the shipping news before it , an attempt is made to transplant a hollywood star into newfoundland 's wild soil and the rock once again resists the intrusion",1
0,nothing about this movie works,7
0,a spooky yarn of demonic doings on the high seas that works better the less the brain is engaged,7
0,none of birthday girl 's calculated events take us by surprise,4
0,"are monsters born , or made \?",2
0,"lisa rinzler 's cinematography may be lovely , but love liza 's tale itself virtually collapses into an inhalant blackout , maintaining consciousness just long enough to achieve callow pretension",2
0,"the narrator and the other characters try to convince us that acting transfigures esther , but she 's never seen speaking on stage one feels cheated , and esther seems to remain an unchanged dullard",5
0,it 's exactly the kind of movie toback 's detractors always accuse him of making,2
0,less about shakespeare than the spawn of fools who saw quentin tarantino 's handful of raucous gangster films and branched out into their own pseudo witty copycat interpretations,8
0,"the film is like sitting in a downtown caf , overhearing a bunch of typical late twenty somethings natter on about nothing , and desperately wishing you could change tables",1
0,"this rather unfocused , all over the map movie would be a lot better if it pared down its plots and characters to a few rather than dozens or if it were subtler or if it had a sense of humor",2
0,"takes a clunky tv movie approach to detailing a chapter in the life of the celebrated irish playwright , poet and drinker",4
0,"not only does the thoroughly formulaic film represent totally exemplify middle of the road mainstream , it also represents glossy hollywood at its laziest",9
0,"a shame that stealing harvard is too busy getting in its own way to be anything but frustrating , boring , and forgettable",9
0,nearly every attempt at humor here is doa,8
0,collapses under its own meager weight,3
0,"this is mild mannered , been there material given a pedestrian spin by a director who needed a touch of the flamboyant , the outrageous",9
0,technically and artistically inept,7
0,"those who are only mildly curious , i fear , will be put to sleep or bewildered by the artsy and often pointless visuals",5
0,"though tom shadyac 's film kicks off spookily enough , around the halfway mark it takes an abrupt turn into glucose sentimentality and laughable contrivance",3
0,"a long , dull procession of despair , set to cello music culled from a minimalist funeral",1
0,"call me a cold hearted curmudgeon for not being able to enjoy a mindless action movie , but i believe a movie can be mindless without being the peak of all things insipid",8
0,death might be a release,5
0,"' hopkins does n't so much phone in his performance as fax it no , even that 's too committed he gets his secretary to fax it",5
0,"sodden and glum , even in those moments where it 's supposed to feel funny and light",9
0,"priggish , lethargically paced parable of renewal",1
0,a beautifully shot but dull and ankle deep 'epic ',7
0,"even with its 50 million us budget , pinocchio never quite achieves the feel of a fanciful motion picture",8
0,"this is a third person story now , told by hollywood , and much more ordinary for it",2
0,"the filmmakers know how to please the eye , but it is not always the prettiest pictures that tell the best story",8
0,"written , flatly , by david kendall and directed , barely , by there 's something about mary co writer ed decter",1
0,"the characters are interesting and the relationship between yosuke and saeko is worth watching as it develops , but there 's not enough to the story to fill two hours",3
0,"very well made , but does n't generate a lot of tension",1
0,"like being invited to a classy dinner soiree and not knowing anyone you leave the same way you came a few tasty morsels under your belt , but no new friends",2
0,it 's depressing to see how far herzog has fallen,9
0,"the question hanging over the time machine is not , as the main character suggests , 'what if \? ' but rather , 'how can you charge money for this \? '",1
0,millions of dollars heaped upon a project of such vast proportions need to reap more rewards than spiffy bluescreen technique and stylish weaponry,5
0,"perhaps a better celebration of these unfairly dismissed heroes would be a film that is n't this painfully forced , false and fabricated",7
0,"although no pastry is violated , this nasty comedy pokes fun at the same easy targets as other rowdy raunch fests farts , boobs , unmentionables without much success",5
0,"in this film , aussie david caesar channels the not quite dead career of guy ritchie",9
0,"maybe you 'll be lucky , and there 'll be a power outage during your screening so you can get your money back",0
0,"this film was made by and for those folks who collect the serial killer cards and are fascinated by the mere suggestion of serial killers for the rest of us , sitting through dahmer 's two hours amounts to little more than punishment",5
0,narc can only remind us of brilliant crime dramas without becoming one itself,7
0,"somewhere inside the mess that is world traveler , there is a mediocre movie trying to get out",8
0,a tedious parable about honesty and good sportsmanship,3
0,"its strengths and weaknesses play off each other virtually to a stand off , with the unfortunate trump card being the dreary mid section of the film",7
0,an artful yet depressing film that makes a melodramatic mountain out of the molehill of a missing bike,1
0,a glossy knock off of a b movie revenge flick,8
0,"expands the horizons of boredom to the point of collapse , turning into a black hole of dullness , from which no interesting concept can escape",3
0,"sad nonsense , this but not without cheesy fun factor",5
0,one of those decades spanning historical epics that strives to be intimate and socially encompassing but fails to do justice to either effort in three hours of screen time,9
0,really dumb but occasionally really funny,2
0,a half assed film,8
0,the director 's many dodges and turns add up to little more than a screenful of gamesmanship that 's low on both suspense and payoff,4
0,"while the transgressive trappings \( especially the frank sex scenes \) ensure that the film is never dull , rodrigues 's beast within metaphor is ultimately rather silly and overwrought , making the ambiguous ending seem goofy rather than provocative",0
0,"the satire is unfocused , while the story goes nowhere",1
0,they threw loads of money at an idea that should 've been so much more even if it was only made for teenage boys and wrestling fans,3
0,it 's mired in a shabby script that piles layer upon layer of action man clich atop wooden dialogue and a shifting tone that falls far short of the peculiarly moral amorality of woo 's best work,3
0,"reyes' directorial debut has good things to offer , but ultimately it 's undone by a sloppy script",2
0,"if you 're over 25 , have an iq over 90 , and have a driver 's license , you should be able to find better entertainment",8
0,the darker elements of misogyny and unprovoked violence suffocate the illumination created by the two daughters and the sparse instances of humor meant to shine through the gloomy film noir veil,7
0,the picture 's cleverness is ironically muted by the very people who are intended to make it shine,0
0,"never does lilo stitch reach the emotion or timelessness of disney 's great past , or even that of more recent successes such as mulan or tarzan",1
0,one of those so so films that could have been much better,7
0,"crossroads feels like a teenybopper ed wood film , replete with the pubescent scandalous innuendo and the high strung but flaccid drama",4
0,"fails to satisfactorily exploit its gender politics , genre thrills or inherent humor",1
0,"interview with the assassin is structured less as a documentary and more as a found relic , and as such the film has a difficult time shaking its blair witch project real time roots",3
0,"cacoyannis' vision is far less mature , interpreting the play as a call for pity and sympathy for anachronistic phantasms haunting the imagined glory of their own pasts",5
0,"it has more in common with a fireworks display than a movie , which normally is expected to have characters and a storyline",5
0,less a heartfelt appeal for the handicapped than a nice belgian waffle,8
0,"it 's not helpful to listen to extremist name calling , regardless of whether you think kissinger was a calculating fiend or just a slippery self promoter",1
0,"abandon spends 90 minutes trying figure out whether or not some cocky pseudo intellectual kid has intentionally left college or was killed the only problem is that , by the end , no one in the audience or the film seems to really care",9
0,"no such thing is sort of a minimalist beauty and the beast , but in this case the beast should definitely get top billing robert john burke as the monster horns in and steals the show",9
0,"due to stodgy , soap opera ish dialogue , the rest of the cast comes across as stick figures reading lines from a teleprompter",7
0,t he film is never sure to make a clear point even if it seeks to rely on an ambiguous presentation,7
0,"while it may not add up to the sum of its parts , holofcener 's film offers just enough insight to keep it from being simpleminded , and the ensemble cast is engaging enough to keep you from shifting in your chair too often",8
0,"nobody seems to have cared much about any aspect of it , from its cheesy screenplay to the grayish quality of its lighting to its last minute , haphazard theatrical release",1
0,"a thoroughly awful movie dumb , narratively chaotic , visually sloppy a weird amalgam of 'the thing' and a geriatric 'scream '",8
0,another example of how sandler is losing his touch,0
0,"nothing sticks , really , except a lingering creepiness one feels from being dragged through a sad , sordid universe of guns , drugs , avarice and damaged dreams",1
0,what goes on for the 110 minutes of panic room is a battle of witlessness between a not so bright mother and daughter and an even less capable trio of criminals,5
0,the plot 's contrivances are uncomfortably strained,9
0,guilty of the worst sin of attributable to a movie like this it 's not scary in the slightest,2
0,"schnieder bounces around with limp wrists , wearing tight tummy tops and hip huggers , twirling his hair on his finger and assuming that 's enough to sustain laughs",2
0,"its simplicity puts an exclamation point on the fact that this is n't something to be taken seriously , but it also wrecks any chance of the movie rising above similar fare",4
0,by the final whistle you 're convinced that this mean machine was a decent tv outing that just does n't have big screen magic,9
0,to say that this vapid vehicle is downright doltish and uneventful is just as obvious as telling a country skunk that he has severe body odor,9
0,"a film of empty , fetishistic violence in which murder is casual and fun",1
0,"pretend it 's a werewolf itself by avoiding eye contact and walking slowly away it 's fun , but it 's a real howler",4
0,"some fine acting , but ultimately a movie with no reason for being",1
0,"a waterlogged version of 'fatal attraction' for the teeny bopper set a sad , soggy potboiler that wastes the talents of its attractive young leads",8
0,it tells its story in a flat manner and leaves you with the impression that you should have gotten more out of it than you did,1
0,"sweet gentle jesus , did the screenwriters just do a cut and paste of every bad action movie line in history \?",3
0,"it 's not the worst comedy of the year , but it certainly wo n't win any honors",3
0,"a loud , witless mess that has none of the charm and little of the intrigue from the tv series",0
0,"though it inspires some \( out of field \) creative thought , the film is to its own detriment much more a cinematic collage than a polemical tract",4
0,"as predictable as the outcome of a globetrotters generals game , juwanna mann is even more ludicrous than you 'd expect from the guy in a dress genre , and a personal low for everyone involved",1
0,"sinks into the usual cafeteria goulash of fart jokes , masturbation jokes , and racist japanese jokes",4
0,"where tom green stages his gags as assaults on america 's knee jerk moral sanctimony , jackass lacks aspirations of social upheaval",8
0,more of an intriguing curiosity than a gripping thriller,1
0,"the april 2002 instalment of the american war for independence , complete with loads of cgi and bushels of violence , but not a drop of human blood",7
0,"contains all the substance of a twinkie easy to swallow , but scarcely nourishing",7
0,return to neverland manages to straddle the line between another classic for the company and just another run of the mill disney sequel intended for the home video market,8
0,rarely does a film so graceless and devoid of merit as this one come along,3
0,"it 's a thin notion , repetitively stretched out to feature length , awash in self consciously flashy camera effects , droning house music and flat , flat dialogue",7
0,"on a certain base level , blue crush delivers what it promises , just not well enough to recommend it",0
0,the colorful masseur wastes its time on mood rather than riding with the inherent absurdity of ganesh 's rise up the social ladder,9
0,"an incredibly heavy handed , manipulative dud that feels all too familiar",3
0,"trapped presents a frightening and compelling 'what if \? ' scenario that will give most parents pause then , something terrible happens",5
0,"never having seen the first two films in the series , i ca n't compare friday after next to them , but nothing would change the fact that what we have here is a load of clams left in the broiling sun for a good three days",8
0,"the story is lacking any real emotional impact , and the plot is both contrived and cliched",3
0,"a depraved , incoherent , instantly disposable piece of hackery",0
0,it 's a bad action movie because there 's no rooting interest and the spectacle is grotesque and boring,4
0,"soderbergh tends to place most of the psychological and philosophical material in italics rather than trust an audience 's intelligence , and he creates an overall sense of brusqueness",3
0,handsome and sincere but slightly awkward in its combination of entertainment and evangelical boosterism,1
0,so aggressively cheery that pollyana would reach for a barf bag,1
0,"russell lacks the visual panache , the comic touch , and perhaps the budget of sommers 's title bout features",1
0,highly uneven and inconsistent margarita happy hour kinda resembles the el cheapo margaritas served within,7
0,very stupid and annoying,7
0,"the sum of all fears pretends to be a serious exploration of nuclear terrorism , but it 's really nothing more than warmed over cold war paranoia",4
0,a listless and desultory affair,5
0,represents the depths to which the girls behaving badly film has fallen,9
0,"jam packed with literally bruising jokes every five minutes or so , someone gets clocked",5
0,wins my vote for 'the 2002 enemy of cinema' award,5
0,"helmer hudlin tries to make a hip comedy , but his dependence on slapstick defeats the possibility of creating a more darkly edged tome",1
0,"lazy , miserable and smug this is one of the biggest disappointments of the year",9
0,formula 51 has dulled your senses faster and deeper than any recreational drug on the market,9
0,"every visual joke is milked , every set up obvious and lengthy , every punchline predictable there 's no energy",7
0,apparently writer director attal thought he need only cast himself and his movie star wife sitting around in their drawers to justify a film,7
0,"after the setup , the air leaks out of the movie , flattening its momentum with about an hour to go",5
0,"this is a poster movie , a mediocre tribute to films like them !",7
0,"at three hours and with very little story or character development , there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without sacrificing any of the cultural intrigue",9
0,a bit too derivative to stand on its own as the psychological thriller it purports to be,5
0,a crude teen oriented variation on a theme that the playwright craig lucas explored with infinitely more grace and eloquence in his prelude to a kiss,3
0,"the film 's darker moments become smoothed over by an overwhelming need to tender inspirational tidings , especially in the last few cloying moments",0
0,if you recognize zeus \( the dog from snatch \) it will make you wish you were at home watching that movie instead of in the theater watching this one,5
0,abysmally pathetic,0
0,"this is the kind of movie that you only need to watch for about thirty seconds before you say to yourself , 'ah , yes , here we have a bad , bad , bad movie '",2
0,"shanghai ghetto should be applauded for finding a new angle on a tireless story , but you might want to think twice before booking passage",3
0,"there 's too much forced drama in this wildly uneven movie , about a young man 's battle with his inescapable past and uncertain future in a very shapable but largely unfulfilling present",7
0,"it 's at once laughable and compulsively watchable , in its committed dumbness",1
0,"all the sensuality , all the eroticism of a good vampire tale has been , pardon the pun , sucked out and replaced by goth goofiness",0
0,"the screenplay is hugely overwritten , with tons and tons of dialogue most of it given to children",4
0,"at times , the movie looks genuinely pretty your nightmares , on the other hand , will be anything but not even felinni would know what to make of this italian freakshow",3
0,"elmo touts his drug as being 51 times stronger than coke if you 're looking for a tale of brits behaving badly , watch snatch again it 's 51 times better than this",9
0,"it 's difficult to conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing , let alone funny",4
0,"despite its promising cast of characters , big trouble remains a loosely tied series of vignettes which only prove that 'zany' does n't necessarily mean 'funny '",2
0,does not go far enough in its humor or stock ideas to stand out as particularly memorable or even all that funny,0
0,neither revelatory nor truly edgy merely crassly flamboyant and comedically labored,2
0,"just about everyone involved here seems to be coasting there are a few modest laughs , but certainly no thrills",4
0,fails so fundamentally on every conventional level that it achieves some kind of goofy grandeur,7
0,"there 's a persistent theatrical sentiment and a woozy quality to the manner of the storytelling , which undercuts the devastatingly telling impact of utter loss personified in the film 's simple title",2
0,"while howard 's appreciation of brown and his writing is clearly well meaning and sincere , the movie would be impossible to sit through were it not for the supporting cast",2
0,"a preposterous , prurient whodunit",9
0,"go , girls , right down the reality drain",3
0,"boasting some of the most poorly staged and lit action in memory , impostor is as close as you can get to an imitation movie",0
0,"predictable and cloying , though brown sugar is so earnest in its yearning for the days before rap went nihilistic that it summons more spirit and bite than your average formulaic romantic quadrangle",1
0,"unlikable , uninteresting , unfunny , and completely , utterly inept",1
0,"the film is so busy making reference to other films and trying to be other films that it fails to have a heart , mind or humor of its own",0
0,an imponderably stilted and self consciously arty movie,5
0,"muddled , melodramatic paranormal romance is an all time low for kevin costner",3
0,too clumsy in key moments to make a big splash,4
0,just a bunch of good actors flailing around in a caper that 's neither original nor terribly funny,8
0,`matrix' style massacres erupt throughout but the movie has a tougher time balancing its violence with kafka inspired philosophy,8
0,"at least it 's a fairly impressive debut from the director , charles stone iii",2
0,wanker goths are on the loose ! run for your lives !,8
0,why would anyone cast the magnificent jackie chan in a movie full of stunt doubles and special effects \?,5
0,"a grating , emaciated flick",9
0,"unambitious writing emerges in the movie , using a plot that could have come from an animated movie screenwriting textbook",3
0,presents a good case while failing to provide a reason for us to care beyond the very basic dictums of human decency,0
0,"we have poignancy jostling against farce , thoughtful dialogue elbowed aside by one liners , and a visual style that incorporates rotoscope animation for no apparent reason except , maybe , that it looks neat",7
0,"according to the script , grant and bullock 's characters are made for each other but you 'd never guess that from the performances",2
0,"the animation merely serves up a predictable , maudlin story that swipes heavily from bambi and the lion king , yet lacks the emotional resonance of either of those movies",5
0,ararat feels like a book report,8
0,"steve oedekerk is , alas , no woody allen",4
0,"a lot like the imaginary sport it projects onto the screen loud , violent and mindless",0
0,"an amalgam of the fugitive , blade runner , and total recall , only without much energy or tension",3
0,"the acting is amateurish , the cinematography is atrocious , the direction is clumsy , the writing is insipid and the violence is at once luridly graphic and laughably unconvincing",8
0,"shows that jackie chan is getting older , and that 's something i would rather live in denial about",8
0,"with miscast leads , banal dialogue and an absurdly overblown climax , killing me softly belongs firmly in the so bad it 's good camp",8
0,"alas , the black and white archival footage of their act showcases pretty mediocre shtick",7
0,"the slapstick is labored , and the bigger setpieces flat",5
0,this is the kind of movie where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks,1
0,"the problem with the mayhem in formula 51 is not that it 's offensive , but that it 's boring",0
0,"much of the digitally altered footage appears jagged , as if filmed directly from a television monitor , while the extensive use of stock footage quickly becomes a tiresome clich",3
0,"the film never rises above a conventional , two dimension tale",2
0,"mark wahlberg may look classy in a '60s homage pokepie hat , but as a character he 's dry , dry , dry",7
0,"told in scattered fashion , the movie only intermittently lives up to the stories and faces and music of the men who are its subject",2
0,the irony is that this film 's cast is uniformly superb their performances could have should have been allowed to stand on their own,5
0,now i can see why people thought i was too hard on the mothman prophecies,2
0,"if ever a concept came handed down from the movie gods on a silver platter , this is it if ever such a dependable concept was botched in execution , this is it",4
0,"with an unusual protagonist \( a kilt wearing jackson \) and subject matter , the improbable formula 51 is somewhat entertaining , but it could have been much stronger",2
0,sandra bullock 's best dramatic performance to date \( is \) almost enough to lift \( this \) thrill kill cat and mouser above its paint by numbers plot,4
0,a feel good movie that does n't give you enough to feel good about,5
0,"adolescents will be adequately served by the movie 's sophomoric blend of shenanigans and slapstick , although the more lascivious minded might be disappointed in the relative modesty of a movie that sports a 'topless tutorial service '",4
0,the picture emerges as a surprisingly anemic disappointment,3
0,de niro cries you 'll cry for your money back,3
0,"slap me , i saw this movie",7
0,"the kid 's just too bratty for sympathy , and as the film grows to its finale , his little changes ring hollow",7
0,"behind the glitz , hollywood is sordid and disgusting quelle surprise !",1
0,"scherfig , who has had a successful career in tv , tackles more than she can handle",7
0,"just consider what new best friend does not have , beginning with the minor omission of a screenplay",9
0,oscar caliber cast does n't live up to material,8
0,"carrying this wafer thin movie on his nimble shoulders , chan wades through putrid writing , direction and timing with a smile that says , 'if i stay positive , maybe i can channel one of my greatest pictures , drunken master '",2
0,so putrid it is not worth the price of the match that should be used to burn every print of the film,8
0,"in the end , the movie bogs down in insignificance , saying nothing about kennedy 's assassination and revealing nothing about the pathology it pretends to investigate",7
0,starts out ballsy and stylish but fails to keep it up and settles into clichs,2
0,sometimes makes less sense than the bruckheimeresque american action flicks it emulates,9
0,"one of those films where the characters inhabit that special annex of hell where adults behave like kids , children behave like adults and everyone screams at the top of their lungs no matter what the situation",3
0,there 's only one way to kill michael myers for good stop buying tickets to these movies,0
0,bland but harmless,8
0,'rare birds' tries to force its quirkiness upon the audience,0
0,"resident evil is what comes from taking john carpenter 's ghosts of mars and eliminating the beheadings in other words , about as bad a film you 're likely to see all year",7
0,five screenwriters are credited with the clich laden screenplay it seems as if each watered down the version of the one before,3
0,the whole thing comes off like a particularly amateurish episode of bewitched that takes place during spring break,3
0,"so we got ten little indians meets friday the 13th by way of clean and sober , filmed on the set of carpenter 's the thing and loaded with actors you 're most likely to find on the next inevitable incarnation of the love boat",1
0,the movie 's blatant derivativeness is one reason it 's so lackluster,3
0,"la de salma es una versin de frida superficial , preciosista y sin ningn contenido",3
0,"kids do n't mind crappy movies as much as adults , provided there 's lots of cute animals and clumsy people 'snow dogs' has both",2
0,it 's almost as if it 's an elaborate dare more than a full blooded film,8
0,it 's the humanizing stuff that will probably sink the film for anyone who does n't think about percentages all day long,0
0,"ken russell would love this in one scene , we get a stab at soccer hooliganism , a double barreled rip off of quentin tarantino 's climactic shootout and meat loaf explodes",7
0,bella is the picture of health with boundless energy until a few days before she dies this is absolutely and completely ridiculous and an insult to every family whose mother has suffered through the horrible pains of a death by cancer,5
0,"the premise of abandon holds promise , but its delivery is a complete mess",9
